"matricula","nome","cod_func_lotacao","desc_func_lotacao","cod_uor_localizacao","uor_trabalho","data_nasc","sexo","cod_est_civil","est_civil","data_posse","data_posse_incorp","cod_grau_instr","grau_instr","tempo_banco"
a42b3320225dd1df016224429f1ce28e,bbfe11da1df787c47d5c87185a88ed07,"16290",GER MODULO UA,d6c625ffc79cd2e7e1668ff078053911,d9e4784cccbcd24597d41058f3f1b246,"1977-06-25",1,"1",SOLTEIRO(A),"2000-04-10",,5,SUPERIOR GRADUACAO,22
"8f19aaacbd516db7e2f85676c8515f71","444dafa4b6e934ddcfcd3385a5ed14ee","12381",ASSESSOR II UE,"9a405a7732ab4f806431a48f6398a7cb","747b59a81fcff3dcbb617fdb57de8b26","1980-10-10",1,"2",CASADO(A),"2009-12-01","2008-08-20",7,POS-GRADUCAO-ESPEC,13
a8ac961422f799be5aba02f846086d28,"6f0ee48ff0448b0678570182143d89be","4935",ASSIST.A UA,afa73512a045b8492d94152050b80273,e6f12c7fb3719fe303849c00ad9a6367,"1979-01-12",1,"2",CASADO(A),"2000-04-10",,3,SUPERIOR EM ANDAMENTO,22
"7dce76220b59b2f7f36d59dac17d2d3f","04a3eca9ff9a184c90cc5f7b593921f4","394",CAIXA EXECUTIVO,e9cb54cbc877fe2cf2bc1293d2ec1254,f7e00e679176622e85a62c1df7c200be,"1985-03-02",2,"2",CASADO(A),"2010-03-01",,8,MESTRADO,13
"6db2b8d3eb1898729a592a05a9ad31b7","11691e83f40a671727cba072621afa3c","16290",GER MODULO UA,a386d1397567d31492acc1dbdb041db9,"8eac54684fd6097482722b1a4540c2b0","1979-06-25",1,"2",CASADO(A),"1999-08-09",,7,POS-GRADUCAO-ESPEC,23
"2e7bdc4e5c4ca4c531c20d62ebb253f9","579c9dc3954a488821b25deef3014a5d","394",CAIXA EXECUTIVO,b931cd950e55b4ac10fe4d88fe3665b8,"0041dba1045bb62b634d7bcc1a8f6d3f","1963-11-11",1,"1",SOLTEIRO(A),"1998-06-15",,5,SUPERIOR GRADUACAO,24
"5559bd60f8a3939ebc8c22cd220808c3","258bc1c0d8c6a8e29ad9fdb7e05ca283","16290",GER MODULO UA,"8afc0327c6d499ed20c99d2a2502c7b9","2270598410add31269b3b061dfe10b80","1959-09-27",1,"3",CASADO(A) COM FUNCIONARIA(O),"2000-12-11",,2,ENSINO MEDIO,22
"256a0e7933b2ca1c46c8bbd874a528f7","645adc21507795665aa3ba84d02200ac","394",CAIXA EXECUTIVO,d4ce44f39a4a99bb1fe0f14e5330e6d4,"5297a8e6d341f51e767955a9eda0c9c0","1974-01-15",1,"5",SEPARADO(A) JUDICIAL OU EXTRAJ,"2000-03-20",,2,ENSINO MEDIO,23
"438ca1ac5b8de2ad15d5de3e8b5e908d",bd34ae2f17e42981e4b95719c9105ac1,"4961",ASSIST.B UA,cbbb18efb6e9789c7b1476058c231bd5,"14db7e693b94f40856ec958665010901","1969-12-04",1,"1",SOLTEIRO(A),"1993-07-07",,5,SUPERIOR GRADUACAO,29
"38ed0257803b208361f773b516f0b49f",ec79056aefba4c99541ae83273fceb49,"610",ESCRITURARIO,"940af5b63a832bd68ebbc70ee0fe22fe","97f7ffc895cd5ec8e787e65de72a17db","1991-01-20",1,"2",CASADO(A),"2018-09-17",,7,POS-GRADUCAO-ESPEC,4
"2b74c3c89e426f1292f71467b54495b7","110a2e2f5c1c15b8aec6a5282f1c1639","16480",ASSIST OP JUNIOR UA,cbbb18efb6e9789c7b1476058c231bd5,f4e61297eac52ec3cc6003101404702e,"1975-02-25",2,"1",SOLTEIRO(A),"2014-04-07",,5,SUPERIOR GRADUACAO,8
"7a21b913e37d0ddf10afc429f0323404",e523665d1447e305e9ef65200997675a,"16450",ANALISTA TEC JR UA,"3e2500c59ab4ea1d914ac27cec5ae528",e106a638f0c22f9e52668e3e8fdc81c5,"1981-12-19",2,"2",CASADO(A),"2013-10-14",,7,POS-GRADUCAO-ESPEC,9
f940eb485ee473e9b610318e3c9ef2d4,"63c989790af0d19d63e5f6b5fddcd4a0","16480",ASSIST OP JUNIOR UA,cbbb18efb6e9789c7b1476058c231bd5,b09f6a2d5769051a1ea8b82f7fa55684,"1990-11-09",1,"1",SOLTEIRO(A),"2013-08-26",,7,POS-GRADUCAO-ESPEC,9
e4139847f9f2ffb76fe330a71c2af16d,"764324c41da5d0f7ab2fb19c30974463","394",CAIXA EXECUTIVO,a0a8e6d73fc5e5c77dd7ce54f73c5e4d,"699427829f603c487c529efd9e19587d","1985-05-01",2,"1",SOLTEIRO(A),"2012-09-24",,5,SUPERIOR GRADUACAO,10
e71bd48bf922c79dae856be7a90e1e69,"8edd430b3f6858ab64f24d719653f0f5","16460",ASSIST OP PLENO UA,"51200d29d1fc15f5a71c1dab4bb54f7c","795bd9b18f7f23c54cb78aa1e27271b0","1978-12-14",2,"2",CASADO(A),"2011-09-12",,7,POS-GRADUCAO-ESPEC,11
d3d6b68601ed216db2c5d7c7a8426ef5,"6bcbb7ef2a7a21d82905a99c8dd1f677","16460",ASSIST OP PLENO UA,afa73512a045b8492d94152050b80273,"47a903f99a70d6967bbaec6eeabec5ae","1976-09-06",2,"5",SEPARADO(A) JUDICIAL OU EXTRAJ,"2011-09-12",,7,POS-GRADUCAO-ESPEC,11
da6834755f053900293ffa40b42704fd,"6b3683130b369bad5676608319daa5de","16460",ASSIST OP PLENO UA,b84a25d15d9d44f58640a485c1387df8,"92c776ef63bf1523f034f666ba57071b","1975-12-03",2,"2",CASADO(A),"2011-04-04",,7,POS-GRADUCAO-ESPEC,12
"03f2659fe19d3a34aa7f8ca3e74c4e25",d589ea252af669b9260ab46da9942511,"394",CAIXA EXECUTIVO,"62fb55ef2bfd3427d8408d2f11f5fd9e","62fb55ef2bfd3427d8408d2f11f5fd9e","1986-08-10",2,"2",CASADO(A),"2011-03-28",,5,SUPERIOR GRADUACAO,12
ca839212855f78089986f828e038ae5b,b3742b48ceac0d6d651428da895ba506,"16460",ASSIST OP PLENO UA,afa73512a045b8492d94152050b80273,ac0d435b1ae66eac4d4ec6f7160cf944,"1972-05-21",2,"2",CASADO(A),"2011-01-03",,7,POS-GRADUCAO-ESPEC,12
"88c2c15bf97636257a622a475ba2611e","6f50c6b89a724caa31cd9fb7a66b019f","16460",ASSIST OP PLENO UA,afa73512a045b8492d94152050b80273,"74b624c1dc827ffc33f1f7ec1c6b2c01","1982-12-19",2,"2",CASADO(A),"2010-10-18",,7,POS-GRADUCAO-ESPEC,12
"923d7da27fac65b00bb5598359e9c994","019eb36246fc3da52871a46385eb0bc6","12381",ASSESSOR II UE,"9a405a7732ab4f806431a48f6398a7cb",ba5cea7dd5a45d92a70893ce463d1065,"1984-09-09",2,"2",CASADO(A),"2010-10-18",,7,POS-GRADUCAO-ESPEC,12
bb165c6d98d1ceef740db7c6fe80ce81,c4099ac0c377dcba4c464a474e6ac4c2,"16290",GER MODULO UA,"865139e704f5eb73ed1f7a2e6a84a384",d6855e5a22ace88ccbebf38da4745cfb,"1980-12-22",2,"3",CASADO(A) COM FUNCIONARIA(O),"2010-06-07",,5,SUPERIOR GRADUACAO,12
"4f19e5f46dce8057458cca0312e36950","1f93912347e872097be363623968aaf6","610",ESCRITURARIO,"616fc8538fee3610ac91c81b5741c321","9f279b2d8ecae82e2b61df4fd4ae3b15","1982-04-30",2,"1",SOLTEIRO(A),"2010-05-10",,7,POS-GRADUCAO-ESPEC,12
"8198f846b53ef4a8c7820f5892384ad3",df8a5b0800beb1d6847e099030b6c116,"394",CAIXA EXECUTIVO,d11002689802ad8a6e4631d8fa2b4cc1,"6bd0c3549c7cab1ebcecec1aa66a8744","1972-11-20",2,"1",SOLTEIRO(A),"2010-05-10",,5,SUPERIOR GRADUACAO,12
"0767b8642f206894b9b6e512b2913b91",f6bf6fc2a1fb3b2626d135c003aa5235,"394",CAIXA EXECUTIVO,"04af1c7ec70eb276615132cd1aed3ef9","159d67fd64eb75d3536ecdcbe1f269e7","1967-01-30",2,"2",CASADO(A),"2010-02-01",,2,ENSINO MEDIO,13
c9aa9e23f2933b3cea0242fdcc0257fe,"84a647f7768b82a9ea763b053c96452e","16460",ASSIST OP PLENO UA,"484fbd27034fc755e2040ca83e29aeab",a67c236d20090803210a0f236a1097ea,"1972-05-02",2,"2",CASADO(A),"2009-12-01","2001-03-27",5,SUPERIOR GRADUACAO,13
bc4e1ba453f0fe10ef68c75f30cbca07,"36d666c3c57ea1201a525f3855751a2a","394",CAIXA EXECUTIVO,f603fc81d30f7e2a702669892e1a9ece,"9a78089b0e42793d7ef409a46325b739","1982-11-30",2,"1",SOLTEIRO(A),"2009-12-01","2006-08-09",5,SUPERIOR GRADUACAO,13
e21c91b64a16f90b0a4925f16d122665,"6869167f6a7d2368189a8e22f6ed55af","394",CAIXA EXECUTIVO,"41872c2ea49d7611135527b101064dbc","6059e8dbfa9be837f700ad6f494e8545","1979-03-31",2,"2",CASADO(A),"2009-12-01","2008-01-16",7,POS-GRADUCAO-ESPEC,13
"779fd27511662f6c175016a6accc26d9",ec34effa7983009feb9ad0302b534e35,"610",ESCRITURARIO,"449d19487857f6838cd8ec87dff4e778","449d19487857f6838cd8ec87dff4e778","1977-08-12",2,"2",CASADO(A),"2009-12-01","2007-07-18",7,POS-GRADUCAO-ESPEC,13
d6d1af654e5f13b882d5cf654f330a16,"95adb9b044b17c925b6e7e69ed45e9bd","394",CAIXA EXECUTIVO,ef3242a6f900ede54fb74b71be822e37,"2158c51ac79bfb5029f1b633d380765a","1975-01-30",2,"1",SOLTEIRO(A),"2009-12-01","2008-06-30",5,SUPERIOR GRADUACAO,13
"29e8b090e36e29de0ac1af0e3aa7c13d","78024d8f8db2a55cc5f8d1ee566ab7a6","16261",GER SETOR UA,b5dd0e4351a65a23e2a13bf0483fe8cc,"27ad279809e76cbe8d2442b0ef48219b","1974-03-23",2,"1",SOLTEIRO(A),"2009-12-01","1999-10-19",7,POS-GRADUCAO-ESPEC,13
"7d16d892f2d8a11c670f41a52a7e2602","41c4a8789efa8d4244be683679263a7f","394",CAIXA EXECUTIVO,"81d4fe70c6ad96d9c45694cf58544e26","4b16f49bdb6b891e01276afbaed1d675","1969-05-03",2,"2",CASADO(A),"2009-12-01","1990-02-19",5,SUPERIOR GRADUACAO,13
e6fabe4cbadd579dcbeaa18d92890758,b91b7b47f039afa3688543c2b558a6ea,"394",CAIXA EXECUTIVO,ef3242a6f900ede54fb74b71be822e37,"39ca5286dfc0ab9a453389316a1b989b","1971-02-27",2,"8",DIVORCIADO(A),"2009-12-01","2001-04-17",2,ENSINO MEDIO,13
"8ccecd50714efa412061c0f61ed49301","60da255a13331c3bd929ac8ea4ab6739","16460",ASSIST OP PLENO UA,"51200d29d1fc15f5a71c1dab4bb54f7c","0b43e2062db7744e4cd9c09a0244edd6","1969-07-31",2,"2",CASADO(A),"2009-12-01","1989-08-01",7,POS-GRADUCAO-ESPEC,13
"98af28c00a1e105b376389d97618bca4",fc3633bea35900c69dfcfde667fe2bf3,"16280",GER GRUPO UA,c81545110d3c55bf7244a8086634145d,"23713807ed662dc61ab45c3ceee5d861","1968-03-26",2,"2",CASADO(A),"2009-12-01","1993-09-22",7,POS-GRADUCAO-ESPEC,13
b4385688bc19634fcaf75ce4568def0a,"699e8279ec419d06d87ff1ae40b6159c","4935",ASSIST.A UA,"51200d29d1fc15f5a71c1dab4bb54f7c",f41aa1f9a38cdc0390ae4d3db15e4963,"1965-11-23",2,"2",CASADO(A),"2009-12-01","2001-04-17",5,SUPERIOR GRADUACAO,13
a1cb6558498e0f324d416a4c71448c1d,"476916c05e0ff7f9bd928c4c98a577de","394",CAIXA EXECUTIVO,b931cd950e55b4ac10fe4d88fe3665b8,ba6c34facbe9a71396da71bf0dd6c38c,"1978-11-21",2,"2",CASADO(A),"2009-12-01","2000-06-13",5,SUPERIOR GRADUACAO,13
f604919e51805d845117754cd973f59f,f12b742801026e90005ee2fa329209be,"394",CAIXA EXECUTIVO,df1fdab9688c6da1635d03ef4b680474,"99dbab44d3cfa455c489c096b3e4d901","1972-05-17",2,"2",CASADO(A),"2009-12-01","2001-05-15",5,SUPERIOR GRADUACAO,13
"74f60ae765a4cf1d7e9258e42c2f1b00",f25ea621acc90d8a52e0db223922c8d3,"16290",GER MODULO UA,"8a48e241f2c22a1f335c2149eef73868","5b9abb6ef226501d1d7a8e4c06303314","1968-03-04",2,"2",CASADO(A),"2009-12-01","1998-07-27",5,SUPERIOR GRADUACAO,13
"1037f421d868803ddd364bd4c65c4fe4","5b3d445a92e81f6872181594581b2785","16460",ASSIST OP PLENO UA,"484fbd27034fc755e2040ca83e29aeab",d9a4c075826ca66871384c863e293fed,"1982-04-06",2,"1",SOLTEIRO(A),"2009-03-30",,5,SUPERIOR GRADUACAO,14
"180c631459a2f62023da45906da862e1",d6b8b6d6ea8a80b30d03badda8eb62b4,"16290",GER MODULO UA,d6ad0e3164c390aa401ffc3784199479,"8c82651c04d3298e7fc4738c7edee9b4","1984-12-03",2,"2",CASADO(A),"2009-03-02",,7,POS-GRADUCAO-ESPEC,14
"4dde4ae42bf3824376c9c6e58dbc5c18","1c5ebf31b6d663e19951bc2f62642168","16460",ASSIST OP PLENO UA,b84a25d15d9d44f58640a485c1387df8,"4e0191329dde16a921d9eb90b9ce3dc9","1970-11-23",2,"2",CASADO(A),"2009-02-09",,7,POS-GRADUCAO-ESPEC,14
"565c7d4c5f0ceb3ff62f16a7731565c9",a605d1d5171ee5acd2d55b12a7694dc2,"394",CAIXA EXECUTIVO,e473198a574557fccbb85f6501bbc440,"7b662d2a128b6570cd92644e8a4677d3","1982-06-02",2,"2",CASADO(A),"2008-11-03",,7,POS-GRADUCAO-ESPEC,14
"46774b5a687a55d24b73668512ea1bc9","262fffc946f4c3aeca9ff4c90ac83843","394",CAIXA EXECUTIVO,d1c98827b32d0196229da017f4c8198a,fe26c22b29fc9aafb3fd346ebccc2ff4,"1968-08-27",2,"1",SOLTEIRO(A),"2008-10-01","2006-08-07",5,SUPERIOR GRADUACAO,14
"448c208d7925f6673a5d2e4fe008b5e4","061d230d47808fe48934f05a0ddafacf","12381",ASSESSOR II UE,"9a405a7732ab4f806431a48f6398a7cb","40a88034369b1a2cb5ac0dbf5d00368e","1982-03-09",2,"1",SOLTEIRO(A),"2008-10-01","2008-04-01",7,POS-GRADUCAO-ESPEC,14
b218c0136572b633a1cc799c835c6434,"1833c2260d574ecb30737fcf8ebca650","394",CAIXA EXECUTIVO,f4b4ca0ee62fef5ef8705b1dc5fa2ad6,"2a0792893d8d37d4ef6ab2d6a1a3e757","1983-09-23",2,"1",SOLTEIRO(A),"2008-01-07",,5,SUPERIOR GRADUACAO,15
f2e6c73c197a7208c23e7127ed465481,be75a6df2574005af46c606424f43425,"394",CAIXA EXECUTIVO,e53fc2424af041d07a7eef5cd8773505,eb0d063ecc79c39b373f12e5529a5d10,"1972-02-10",2,"1",SOLTEIRO(A),"2007-11-19",,5,SUPERIOR GRADUACAO,15
"193d737fe9bb70f034aefe79a00a6298","887e6d987cacf55878afa531be529fe4","394",CAIXA EXECUTIVO,"36f9d490114303cd7debf20548fc6888",c0009890732032e96436a7fc53bcadec,"1974-09-05",2,"2",CASADO(A),"2007-10-15",,5,SUPERIOR GRADUACAO,15
"60d52ec56d1bc14282da63a5e31c516c","38b78e629ebc07f0d2cfb9b6989f5ace","16290",GER MODULO UA,d6c625ffc79cd2e7e1668ff078053911,cd7f3e1c8b609b9ae407ce441a85af3c,"1976-01-05",2,"2",CASADO(A),"2007-09-10",,5,SUPERIOR GRADUACAO,15
"7d1c64852aeb054a9cdc45337030001a","1179631be8af7f240d10073d09c1b6b1","394",CAIXA EXECUTIVO,a18cf0572475f203d45c1ff4a89e7b92,"52ccca5b94cc1bda7b3372f62a835678","1974-05-25",2,"2",CASADO(A),"2007-09-10",,7,POS-GRADUCAO-ESPEC,15
"109c0869cc98b68dbff8a71967277466","6623c68c7e5a46b168bca17068ae89e0","16290",GER MODULO UA,e9cb54cbc877fe2cf2bc1293d2ec1254,"41c314dfeec690ec9a2d3bee5555d61e","1974-02-07",2,"1",SOLTEIRO(A),"2007-08-24",,5,SUPERIOR GRADUACAO,15
"57117c3ea091ffba6caaf0642d55d094","6a4ccc7e71f8ec6d50fa6d4bae2e2a9f","610",ESCRITURARIO,"76b78b002aa50364090581edadfbcbd5","76b78b002aa50364090581edadfbcbd5","1971-01-26",2,"1",SOLTEIRO(A),"2007-08-13",,5,SUPERIOR GRADUACAO,15
"377dec520cc6d1179b7bb7090eceaadc",ba9ddb1f4e590065b5976f174c7f2ac9,"394",CAIXA EXECUTIVO,"78b1557a76ffcfbba213de7f76d1ac9f",c87a160c13245598b5c53739686eeea1,"1980-02-18",2,"2",CASADO(A),"2007-08-06",,5,SUPERIOR GRADUACAO,15
f724fcd4f5feb6a6fc829f16ebed3bad,"2008567b542ab047a39ff5d6b5e3054e","394",CAIXA EXECUTIVO,"5c0400579e6fcfb96bdb950d2babfff7","6f683598a872eb5c30d748f56368e6f7","1973-04-05",1,"1",SOLTEIRO(A),"2006-10-16",,2,ENSINO MEDIO,16
c0d5ecb5e23b0982a0d8b1fbee74f433,bc456d64db09e619c643d027c288c4d2,"610",ESCRITURARIO,"17a5c4295420ef9f3fa5d4783a34dcd5","4c9cb68ee04dae64a3c59e8e2639faa3","1978-07-23",2,"1",SOLTEIRO(A),"2005-06-13",,7,POS-GRADUCAO-ESPEC,17
b54a145083471fd372ff15db72cb98d7,"5a3061692e7d26447ddac724f6630dcf","16290",GER MODULO UA,"612b768cef375638fa5bf6d0e88a9262","6ca0de9f4996af35f14fbf723619e787","1984-07-03",1,"2",CASADO(A),"2005-05-30",,5,SUPERIOR GRADUACAO,17
a647a85b696e49c7a9e84be81a8b0694,c987306c635d6b5da2235530fcbdb1e3,"394",CAIXA EXECUTIVO,"976d9bbe9bc487a4d9b6d1d21a1ef9da",ba045a2900b61aa59b6b1691309c3cd1,"1974-04-17",2,"2",CASADO(A),"2005-04-04",,7,POS-GRADUCAO-ESPEC,18
"863761f54af93efc07d5d8ddb92f1bb2","923ab87a3d2462ab5c1ee02745b7108f","16460",ASSIST OP PLENO UA,b84a25d15d9d44f58640a485c1387df8,"153a719109d5901f816d699f83ba381e","1968-01-21",2,"1",SOLTEIRO(A),"2004-08-09",,7,POS-GRADUCAO-ESPEC,18
"5f73b29eadcbd686cb7265f5dec79dbf","165d8a91bc85cd86199de097ea8c2c4b","12331",ASSESSOR I UE,"9a405a7732ab4f806431a48f6398a7cb",cd6a64f33c5144d030e832f149206804,"1974-02-14",2,"1",SOLTEIRO(A),"2004-06-14",,5,SUPERIOR GRADUACAO,18
bd161df155ba1f94f9c2edc7d1df2e07,"17fd1fd49726b5d6512393b727cbd47c","16480",ASSIST OP JUNIOR UA,"9d19d20219e29aef565e397173294b57","0257b3e324a5ee4345793179d19c4e75","1976-05-31",2,"1",SOLTEIRO(A),"2004-05-03",,5,SUPERIOR GRADUACAO,18
a057840602feb8148f7717da31cb76d3,"3b3fb91ddf8dacd591dce758f4644a40","16290",GER MODULO UA,"41872c2ea49d7611135527b101064dbc","41872c2ea49d7611135527b101064dbc","1983-01-28",2,"1",SOLTEIRO(A),"2004-03-08",,7,POS-GRADUCAO-ESPEC,19
"415920c808a0036ab71726d619ac04e8",c128664ec4911ff4e5bc45a6fd0ea058,"16290",GER MODULO UA,c19dc3cf9b0ced13099cc512d5ccaec4,c19dc3cf9b0ced13099cc512d5ccaec4,"1979-10-29",2,"1",SOLTEIRO(A),"2004-02-09",,7,POS-GRADUCAO-ESPEC,19
"94579a15a363ec3bcc7e8f4ec900d9bb","41e3323070814670ed1086042e24487c","394",CAIXA EXECUTIVO,e47e4f02688d488ac15fe5d7e20ff2b4,cc567ac0523b8ee2dbb2b83298027049,"1973-12-12",2,"1",SOLTEIRO(A),"2003-11-24",,7,POS-GRADUCAO-ESPEC,19
"7ef915bdb475a6ec5b153ff303d0c9b2",a06867eaf8a7ef997f9e27ac92939cc0,"16290",GER MODULO UA,"090566b632793e6424e58433b6cf570c","090566b632793e6424e58433b6cf570c","1973-11-13",2,"2",CASADO(A),"2003-11-17",,5,SUPERIOR GRADUACAO,19
f0e3a8e7a8e81da97352938d2083541b,"33ab486440eb5852b6cf2a16c438500d","16290",GER MODULO UA,e53fc2424af041d07a7eef5cd8773505,"84f37c31efb0a95c72a61c8de188b5b8","1970-07-16",2,"2",CASADO(A),"2003-05-05",,2,ENSINO MEDIO,19
"8860368073ff63913e50f2b4695cba00","1fea7370c6910791774311f1d68b3403","394",CAIXA EXECUTIVO,"940af5b63a832bd68ebbc70ee0fe22fe",ca3bee1c7591a70055c255b314a6b82f,"1973-01-03",2,"2",CASADO(A),"2003-02-03",,2,ENSINO MEDIO,20
d4d20249aaa93891fefab61e925b2928,"1d71301863fa928f903c6a978f4ce6a2","16290",GER MODULO UA,bfa6494df1527763d7df554ebc935e79,"0139ac467fb43e43f6c2f6d6ecec7526","1977-12-25",2,"1",SOLTEIRO(A),"2002-09-02",,7,POS-GRADUCAO-ESPEC,20
f2771312ef74491e959bbdc212d85cbf,"3fdad67e4ba57462b97070d9336e57f6","16290",GER MODULO UA,"29e51d576d6a3efaa2d7ab8cad2fa05a","697ba6d21efb58c25fe5ba386dc288b9","1972-08-11",2,"8",DIVORCIADO(A),"2002-03-18",,5,SUPERIOR GRADUACAO,21
"3473d37c6a1f80094781a8826ef0a45d","13a994afff78ee24d6f67615667f3022","394",CAIXA EXECUTIVO,"7ce94f8ecfde6f818fd95b6313e2c28e","20f16dbde9f389fb902074b9a48881a3","1972-01-08",2,"1",SOLTEIRO(A),"2002-03-11",,5,SUPERIOR GRADUACAO,21
a90a9f228f1254a2e2b646561b494f29,"2920dd1699e618dad454fb0ccc67cdc4","16290",GER MODULO UA,"36f9d490114303cd7debf20548fc6888",d5f90d152e10070b793f51120d958e79,"1974-05-19",2,"1",SOLTEIRO(A),"2002-03-04",,7,POS-GRADUCAO-ESPEC,21
"2e764cfef6f9f4a805aa6a7bbc07ba0e","8afdb4076d41358750d90c7387558acd","16280",GER GRUPO UA,afa73512a045b8492d94152050b80273,"4d21d975185f73565b42e3b9a57d0e7d","1974-01-26",2,"2",CASADO(A),"2001-12-03",,7,POS-GRADUCAO-ESPEC,21
b816021cd1ba6e105871b46cb57fe34f,b147c7ecbf75efe4ec0c4b7cbd98c8dd,"394",CAIXA EXECUTIVO,"4c22eee729922b827bc7ff33abe4e627","8418f527f0422ad4d19e92ca211a0b30","1973-06-06",2,"2",CASADO(A),"2001-12-03",,5,SUPERIOR GRADUACAO,21
"2dde259a496c10f1f1a9c4af6ffc34e3","5374c60610a65208701c9b364d9a9176","394",CAIXA EXECUTIVO,"20bfc31f5ca9397df5e8f68ef26a8aff",b997fd0346533fe649837837921c5eb4,"1975-07-08",2,"2",CASADO(A),"2001-11-19",,2,ENSINO MEDIO,21
"89101d6012cfccd575a62674416adab5","5ee95f4ee3af0181c1bce52e4677609a","394",CAIXA EXECUTIVO,"18b8bd04718b9d0267eb008db1276a37",c411121a90213e19484e42713b89f5bd,"1977-04-22",2,"1",SOLTEIRO(A),"2001-10-15",,5,SUPERIOR GRADUACAO,21
"2a2d92fd827af30c6a868cdddbfdac45","62f73f95c48c771f3bab0ec5dca6ed1e","16290",GER MODULO UA,"33681279c167c7fcd2997ed72cfb4c4a","83619ada2d4ab1bca40c84813059f457","1978-04-03",2,"1",SOLTEIRO(A),"2001-09-17",,7,POS-GRADUCAO-ESPEC,21
d2d6bed5842a57e8ec5090507baf5e82,"26d582d227e5733093c6ada18b446b79","16460",ASSIST OP PLENO UA,"3e2500c59ab4ea1d914ac27cec5ae528","73c91bcc0d7c705ea1a20969d38d5609","1963-10-27",2,"1",SOLTEIRO(A),"2001-01-15",,5,SUPERIOR GRADUACAO,22
cfcaea6b4b681d1d27b0988aae396923,"72daa0bd3798c9b79057c72d779c4dab","610",ESCRITURARIO,"7ce94f8ecfde6f818fd95b6313e2c28e","7ce94f8ecfde6f818fd95b6313e2c28e","1973-09-22",2,"2",CASADO(A),"2000-03-20",,5,SUPERIOR GRADUACAO,23
"0bdb01f548b9fa7b77a18428acfd4efc","7d888ec2740d42f214fc6e3af6d372e9","610",ESCRITURARIO,c81545110d3c55bf7244a8086634145d,f683e393b06b427e032a09173fac56b3,"1965-10-03",2,"5",SEPARADO(A) JUDICIAL OU EXTRAJ,"1999-09-20",,2,ENSINO MEDIO,23
"2eb0aec52a4f5db968c6230cc2e8de45",c1476b329fb18c935fa828d2a8e662dc,"394",CAIXA EXECUTIVO,cae4ef6ab52e80148e97a6df5759d387,"38cefdeda93b56f655a310d6e71b87e6","1970-01-09",2,"1",SOLTEIRO(A),"1999-02-01",,5,SUPERIOR GRADUACAO,24
"9067f295aa9eef36eee0b05919828285",dc30e2d7378290542bcdabef44a68d3c,"998",Q.S. LIC.SAUDE,df1fdab9688c6da1635d03ef4b680474,df1fdab9688c6da1635d03ef4b680474,"1971-08-07",2,"3",CASADO(A) COM FUNCIONARIA(O),"1998-12-14",,5,SUPERIOR GRADUACAO,24
"1d2a517d1b443f251b2f05f4b144991a",ccdd431bb93aff1767ef2f6848a9b91c,"4935",ASSIST.A UA,"51200d29d1fc15f5a71c1dab4bb54f7c",f966aa41c9c48956017c86fb4056abac,"1976-12-22",2,"1",SOLTEIRO(A),"1998-11-23",,5,SUPERIOR GRADUACAO,24
c8d1eab6531cf9a79e416a01c36a73e3,"14bef83da69ca6eace160ae26c420370","16290",GER MODULO UA,ef3242a6f900ede54fb74b71be822e37,a5dd4bddbe922976b86ae7a2d4bb05d9,"1974-07-03",2,"2",CASADO(A),"1998-11-16",,7,POS-GRADUCAO-ESPEC,24
"85ad57ff63329b7b19b720ca9a1c616f","1d17ef1cbf5f3ede846710187915cc96","998",Q.S. LIC.SAUDE,"51200d29d1fc15f5a71c1dab4bb54f7c",f966aa41c9c48956017c86fb4056abac,"1972-06-08",2,"1",SOLTEIRO(A),"1998-10-05",,7,POS-GRADUCAO-ESPEC,24
"658a192e6378cf7e2622b5f15a66a5b3","64ccb6a11946c8a6a923c971e3f22868","16480",ASSIST OP JUNIOR UA,"484fbd27034fc755e2040ca83e29aeab",f40234163ed477ddc0818b82548cac41,"1973-07-10",2,"1",SOLTEIRO(A),"1998-09-14",,7,POS-GRADUCAO-ESPEC,24
d9b75e12e92738e4fee7ca5dbd27b1e0,"34f253b284832f0010b658c2e58760ee","394",CAIXA EXECUTIVO,"8248d8c42ead095f7c01078c0fb4b2b9",d1fe8cec3e01a074295e8ebd72db73fb,"1971-02-06",2,"1",SOLTEIRO(A),"1998-08-24",,5,SUPERIOR GRADUACAO,24
"0a6a13ecbc49e8bf31c31278d8f8014a","22b3d46017a9f97beb2d7ffcf1490b8f","394",CAIXA EXECUTIVO,d11002689802ad8a6e4631d8fa2b4cc1,"55972f0bf0b7074d528a6d77d4b12adb","1973-03-14",2,"1",SOLTEIRO(A),"1998-06-29",,5,SUPERIOR GRADUACAO,24
"40bf7a0c68f0a91429d8b03bf9d85640","5a9fd7001247a2071cbde16f1997cf1a","16261",GER SETOR UA,b5dd0e4351a65a23e2a13bf0483fe8cc,e66171ed0436c1ec917b4da093ff8eea,"1969-01-09",2,"2",CASADO(A),"1992-10-02",,7,POS-GRADUCAO-ESPEC,30
"9d6e202fe59c211bc430d3e70cf5af01",cdc119f989fcbf93579128aba31a6645,"394",CAIXA EXECUTIVO,da5d16c7106ac6c93cca59ea6045f59e,"8442eb8284283fcedcc1d517892d8a0d","1966-07-12",2,"2",CASADO(A),"1993-07-26",,5,SUPERIOR GRADUACAO,29
